10 12 1996  8 20 38 40 42 44 10
10 16 1996  6 13 14 15 20 42 21
10 19 1996  5 13 19 31 40 43 11
10 23 1996  4  5 10 21 24 44 14
10 26 1996  1  8  9 14 37 45 10
10 30 1996 14 19 21 25 34 48 20
11  2 1996 10 16 17 23 36 48 19
11  6 1996  4  7 36 39 47 48 20
11  9 1996  7 21 25 31 42 47 20
11 13 1996  2  7  9 31 44 46 26
11 16 1996  2 12 21 34 41 43 36
11 20 1996  4  8 23 26 30 46 45
11 23 1996  3  5  6  8 14 48  1
11 27 1996  4  9 21 26 48 49 45
11 30 1996  4 13 21 23 30 40  3
12  4 1996  9 17 29 32 41 42 18
12  7 1996  2  6 17 35 41 42  4
12 11 1996  1  3  6 11 27 47 18
12 14 1996 14 15 32 38 40 46  3
12 18 1996  7  8 12 18 23 36 19
12 21 1996  9 12 23 33 41 47  5
12 25 1996 13 17 27 31 40 42 34
12 28 1996  8 21 22 31 33 45 39
 1  1 1997  1 23 25 26 33 44 24
 1  4 1997 23 28 33 38 47 49  9
 1  8 1997 19 24 30 35 37 44 40
 1 11 1997  4 13 17 28 44 47 23
 1 15 1997  2  8 13 16 26 31 23
 1 18 1997  8 10 18 31 41 48 39
 1 22 1997  6 14 16 27 30 43 42
 1 25 1997  6 27 30 31 34 47 35
 1 29 1997  1  8 19 27 32 39 33
 2  1 1997  4  8 23 35 40 46  5
 2  5 1997  4  5  7  8 16 39  3
 2  8 1997 20 21 25 31 43 45  2
 2 12 1997  8 13 25 30 43 45 21
 2 15 1997  6  9 16 27 46 40 38
 2 19 1997  9 21 25 27 40 42 14
 2 22 1997  1  3  7 13 39 46  4
 2 26 1997  5  6 21 26 42 48 28
 3  1 1997 11 24 28 40 46 47 39
 3  5 1997  3 20 22 30 44 45  5
 3  8 1997 13 31 32 40 45 48 16
 3 12 1997 12 16 25 26 28 41 43
 3 15 1997  5 21 29 31 45 49 41
 3 19 1997 12 16 20 22 26 38 36
 3 22 1997  4 15 20 27 41 45 40
 3 26 1997  4 27 32 38 40 45 20
 3 29 1997  9 20 27 34 38 46 35
 4  2 1997  1  3 12 14 17 46 38
 4  5 1997  2  3 15 19 44 45 34
 4  9 1997 11 14 15 16 28 42 39
 4 12 1997 11 15 27 39 43 44  4
 4 16 1997  9 14 19 28 37 46 48
 4 19 1997  4 14 18 35 36 48 27
 4 23 1997 22 28 36 42 46 49 43
 4 26 1997  3 14 19 26 35 45 37
 4 30 1997  2 16 20 36 45 47 32
 5  3 1997  2  8 16 31 34 36 13
 5  7 1997  8 20 23 25 36 43 35
 5 10 1997  3  5  6 20 29 33  9
 5 14 1997  5 15 17 32 41 45 42
 5 17 1997 11 21 25 27 28 37  9
 5 21 1997  3 12 21 24 37 45 28
 5 24 1997 13 23 26 27 30 44  1
 5 28 1997  2  3 19 32 36 47 25
 5 31 1997  3  8 13 30 37 47 46
 6  4 1997  1  2 16 19 20 38 34
 6  7 1997  1  4 10 22 27 42  5
 6 11 1997 20 21 22 34 36 43  6
 6 14 1997  7 16 18 25 32 33 40
 6 18 1997  5 25 33 37 39 43 48
 6 21 1997 17 21 25 26 33 48  3
 6 25 1997  3  8 10 23 31 47 46
 6 28 1997  3 10 19 27 32 33  8
 7  2 1997 17 25 29 30 34 40 45
 7  5 1997  2  3 11 14 27 30 38
 7  9 1997  4 31 32 35 37 48 30
 7 12 1997 12 16 20 23 36 47 38
 7 16 1997  6 15 16 36 39 46 38
 7 19 1997  4  5 25 37 39 44 17
 7 23 1997  4 12 36 44 45 47 21
 7 26 1997 14 19 22 24 35 47 12
 7 30 1997  4  5 10 30 23 47 33
 8  2 1997  1  7 14 16 32 41 24
 8  6 1997  1  6  8 10 14 49 12
 8  9 1997  1  2  5 11 17 19 27
 8 13 1997  7 15 25 32 44 48 46
 8 16 1997  3  4  6 20 31 35 19
 8 20 1997  6 14 25 30 31 36  4
 8 23 1997 28 29 36 39 45 46 11
 8 27 1997 12 13 16 34 44 49 42
 8 30 1997 16 19 22 34 37 40 45
 9  3 1997 13 14 18 23 24 27  7
 9  6 1997 13 23 27 39 41 49 24
 9 10 1997  7 12 20 35 36 38 21
 9 13 1997  6 11 20 24 38 42  8
 9 17 1997 15 23 39 40 44 46 22
 9 20 1997  9 11 32 38 39 40 48
 9 24 1997 10 12 34 37 39 41  4
 9 27 1997  2 10 23 31 39 49  5
10  1 1997  1  3 16 29 31 46 12
10  4 1997 23 26 29 31 33 42 44
10  8 1997  2  3 14 17 25 49 27
10 11 1997  2  3 14 17 25 49 27
10 15 1997 17 23 24 39 45 49 25
10 18 1997 10 13 16 21 26 35 38
10 22 1997  5 11 14 19 27 29 17
10 25 1997  1 11 22 28 30 43  6
10 29 1997  1 20 23 31 34 44 24
11  1 1997  3 17 18 21 23 28 39
11  5 1997 13 15 27 31 43 44  2
11  8 1997 11 15 16 25 31 44 30
11 12 1997  4  5 14 30 32 34 27
11 15 1997 11 28 29 34 38 40 48
11 19 1997 10 23 28 38 43 45 36
11 22 1997 10 15 25 31 33 35  8
11 26 1997  7 10 12 15 23 47  5
11 29 1997  3  4  5  9 14 18 11
12  3 1997  5 20 34 38 39 47 12
12  6 1997  5  6 18 23 28 47  9
12 10 1997  3 17 19 29 37 42 41
12 13 1997  2 16 22 23 36 45 48
12 17 1997  2  5  9 10 22 35 27
12 20 1997  7 13 18 26 27 47  2
12 24 1997 29 32 33 46 47 48 17
12 27 1997  6 12 24 29 34 45 17
12 31 1997 10 13 29 30 37 41 40
 1  3 1998  5 12 26 36 41 49  9
 1  7 1998  2  9 19 37 39 46  5
 1 10 1998  3  6  9 16 30 49 11
 1 14 1998  8 18 20 22 39 40  9
 1 17 1998 16 19 26 27 31 39  2
 1 21 1998  8 20 23 30 42 43 32
 1 24 1998  2 11 33 36 37 46 29
 1 28 1998 12 26 27 29 34 49  1
 1 31 1998  3  4 14 20 23 31 17
 2  4 1998  2 11 33 36 37 46 29
 2  7 1998 24 30 37 40 46 49 32
 2 11 1998 11 19 21 36 41 47  3
 2 14 1998  2  3 33 44 45 47 36
 2 18 1998  7 14 18 25 32 37 36
 2 21 1998  6 22 25 26 37 43 28
 2 25 1998 22 26 29 31 36 39 21
 2 28 1998  7 20 22 23 44 49 18
 3  4 1998  8 12 17 28 38 40 20
 3  7 1998 26 34 36 41 46 48 44
 3 11 1998  3  6  8 30 40 43 20
 3 14 1998  6  7 19 34 36 41 49
 3 18 1998 15 23 28 39 45 48  2
 3 21 1998  8 12 15 23 38 45 20
 3 25 1998  1  7  9 11 37 40 23
 3 28 1998 16 22 27 29 36 42 26
 4  1 1998  5 20 29 42 45 49 28
 4  4 1998  8 12 33 36 40 45 13
 4  8 1998  9 12 15 29 32 37 48
 4 11 1998  8 29 34 37 39 47 12
 4 15 1998 10 12 27 31 37 42 25
 4 18 1998  2 23 24 28 31 35 29
 4 22 1998  8 19 35 42 43 48 29
 4 25 1998  2  8 20 28 39 40 21
 4 29 1998  3 17 28 30 47 48 35
 5  2 1998  5 12 13 15 30 49 22
 5  5 1998  7 17 24 32 34 43 13
 5  9 1998  7 14 27 32 46 49 33
 5 13 1998  4 15 23 30 35 48 41
 5 16 1998  4 20 25 28 35 42 31
 5 20 1998 10 11 20 22 31 39 21
 5 23 1998  1 21 26 31 32 47 25
 5 27 1998  4  9 15 20 37 43 47
 5 30 1998  1  5 12 13 16 21 20
 6  3 1998  2 27 32 35 41 47  4
 6  6 1998  5 14 16 25 34 42 44
 6 10 1998  4  5  7  9 45 48  6
 6 13 1998  1  3 14 27 41 44 26
 6 17 1998  2 28 32 35 46 49 13
 6 20 1998  1  7 10 18 22 40 32
 6 24 1998  1  5 22 42 47 49 20
 6 27 1998  6 20 26 40 42 46  5
 7  1 1998  9 12 25 31 36 48 39
 7  4 1998  2 19 23 29 46 47 40
 7  8 1998 10 26 28 35 38 39  3
 7 11 1998 10 13 27 28 31 49 47
 7 15 1998  7 22 26 33 40 45 44
 7 18 1998  1 16 22 36 37 44 33
 7 22 1998  2  3 22 31 34 45 37
 7 25 1998 10 11 33 38 39 45 44
 7 29 1998  1  4 14 21 22 29 31
 8  1 1998 10 11 19 34 45 46 28
 8  5 1998  1  4 14 17 31 44 27
 8  8 1998  3 20 21 33 35 45 26
 8  8 1998  3 20 21 33 35 45 26
 8 12 1998 15 16 38 39 41 45  8
 8 15 1998 12 13 15 37 41 49 45
 8 19 1998  1  4  8  9 47 48 24
 8 22 1998 12 17 21 23 38 44 14
 8 26 1998  1  4 22 26 37 47  7
 8 29 1998  8 20 22 36 47 49 45
 9  2 1998  9 20 26 34 44 49 18
 9  5 1998  4  6 29 32 33 38  1
 9  9 1998 10 30 37 44 47 49 11
 9 12 1998  5  9 10 15 21 41 42
 9 16 1998  8 21 23 29 30 37  3
 9 19 1998 13 15 26 32 34 36 33
 9 23 1998  1 13 26 28 29 41 43
 9 26 1998 13 15 28 31 35 45  4
 9 30 1998 10 15 22 25 32 34 37
10  3 1998  1  6 17 20 33 44 26
10  7 1998  1  6 14 18 25 34 41
10 10 1998  3  8 21 23 33 49 37
10 14 1998  6 22 28 32 42 45 10
10 17 1998 10 14 15 17 23 25 26
10 21 1998  4  8 15 30 41 45 26
10 24 1998 19 20 21 27 34 43  3
10 28 1998  9 10 23 35 42 49 28
10 31 1998  3 11 24 37 38 39 42
11  4 1998 15 20 21 22 26 35 31
11  7 1998 14 27 31 38 45 47 44
11 11 1998  3  5  6 12 14 30 19
11 14 1998  3 16 26 30 37 44 20
11 18 1998  1  2  6 22 36 47 41
11 21 1998  2  9 21 24 35 46  5
11 25 1998  6 16 17 28 45 49  3
11 28 1998  3 22 25 33 39 41 21
12  2 1998  1  3  5  6 24 39 16
12  5 1998  4 12 15 18 19 32 27
12  9 1998 17 18 19 36 41 42 25
12 12 1998 10 11 20 29 43 45 39
12 16 1998 11 12 16 19 26 37 33
12 19 1998  6 12 17 26 38 44 14
12 23 1998  3 15 17 18 24 44 23
12 26 1998  2  8 10 14 18 44 23
12 30 1998 10 13 16 19 25 31 23
 1  2 1999  6 28 33 34 36 48 27
 1  6 1999  6 11 30 36 37 48 24
 1  9 1999  1  3 18 23 24 35 29
 1 13 1999  1  2  6 10 14 29  3
 1 16 1999  1  3  5 27 30 45  4
 1 20 1999  1 10 16 38 44 45 20
 1 23 1999  4  5  9 17 30 41 20
 1 27 1999 12 29 38 46 48 49  7
 1 30 1999  4 22 23 38 42 43 49
 2  3 1999 10 17 19 23 25 35  6
 2  6 1999  6 11 20 28 33 49 47
 2 10 1999  9 26 32 41 48 49  7
 2 13 1999  7 12 30 35 44 49 39
 2 13 1999  7 12 30 35 44 49 39
 2 17 1999  8 15 27 40 45 46 34
 2 20 1999  9 16 27 28 32 45 43
 2 24 1999  2 17 19 20 26 42 11
 2 27 1999 12 24 25 29 39 42  3
 3  3 1999  2  3  5 10 26 27 35
 3  6 1999 14 32 35 47 48 49 13
